ID,Imperor,Image_path_av,bbox_av_face
2354,Septimius Severus,images/2354_obv_Septimius Severus.jpg,"[75, 24, 246, 248]"
2355,Septimius Severus,images/2355_obv_Septimius Severus.jpg,"[75, 35, 230, 240]"
2356,Septimius Severus,images/2356_obv_Septimius Severus.jpg,"[70, 13, 252, 259]"
2357,Septimius Severus,images/2357_obv_Septimius Severus.jpg,"[61, 21, 243, 270]"
2358,Septimius Severus,images/2358_obv_Septimius Severus.jpg,"[72, 28, 256, 264]"
2359,Septimius Severus,images/2359_obv_Septimius Severus.jpg,"[56, 19, 212, 266]"
2360,Septimius Severus,images/2360_obv_Septimius Severus.jpg,"[45, 23, 241, 288]"
2361,Septimius Severus,images/2361_obv_Septimius Severus.jpg,"[64, 35, 244, 255]"
2362,Septimius Severus,images/2362_obv_Septimius Severus.jpg,"[80, 20, 254, 275]"
2363,Septimius Severus,images/2363_obv_Septimius Severus.jpg,"[120.32489013671875, 13.943194389343262, 284.8048095703125, 276.57965087890625]"
2364,Septimius Severus,images/2364_obv_Septimius Severus.jpg,"[46.81101608276367, 17.113149642944336, 269.5225830078125, 290.7145690917969]"
2365,Septimius Severus,images/2365_obv_Septimius Severus.jpg,"[19.122846603393555, 15.012015342712402, 265.0492248535156, 292.7876281738281]"
2366,Septimius Severus,images/2366_obv_Septimius Severus.jpg,"[80, 22, 257, 259]"
2367,Septimius Severus,images/2367_obv_Septimius Severus.jpg,"[47, 8, 230, 265]"
2368,Septimius Severus,images/2368_obv_Septimius Severus.jpg,"[75, 24, 255, 261]"
2369,Septimius Severus,images/2369_obv_Septimius Severus.jpg,"[72, 39, 228, 253]"
2370,Septimius Severus,images/2370_obv_Septimius Severus.jpg,"[54, 17, 241, 272]"
2371,Septimius Severus,images/2371_obv_Septimius Severus.jpg,"[45, 9, 235, 249]"
2372,Septimius Severus,images/2372_obv_Septimius Severus.jpg,"[66, 15, 258, 235]"
2373,Septimius Severus,images/2373_obv_Septimius Severus.jpg,"[73, 25, 226, 271]"
2374,Septimius Severus,images/2374_obv_Septimius Severus.jpg,"[57, 19, 242, 260]"
2375,Septimius Severus,images/2375_obv_Septimius Severus.jpg,"[33.13951110839844, 33.40192413330078, 258.64837646484375, 287.6959228515625]"
2376,Septimius Severus,images/2376_obv_Septimius Severus.jpg,"[70, 34, 253, 241]"
2377,Septimius Severus,images/2377_obv_Septimius Severus.jpg,"[70, 26, 233, 239]"
2378,Septimius Severus,images/2378_obv_Septimius Severus.jpg,"[61, 13, 268, 272]"
2379,Septimius Severus,images/2379_obv_Septimius Severus.jpg,"[81, 63, 235, 238]"
2380,Septimius Severus,images/2380_obv_Septimius Severus.jpg,"[70, 31, 246, 250]"
2381,Septimius Severus,images/2381_obv_Septimius Severus.jpg,"[52, 63, 205, 271]"
2382,Septimius Severus,images/2382_obv_Septimius Severus.jpg,"[63, 40, 233, 264]"
2383,Septimius Severus,images/2383_obv_Septimius Severus.jpg,"[83, 57, 243, 278]"
2384,Septimius Severus,images/2384_obv_Septimius Severus.jpg,"[104.39122772216797, 44.06244659423828, 261.83050537109375, 283.4756164550781]"
2385,Septimius Severus,images/2385_obv_Septimius Severus.jpg,"[91, 57, 251, 280]"
2386,Septimius Severus,images/2386_obv_Septimius Severus.jpg,"[58, 40, 226, 276]"
2387,Septimius Severus,images/2387_obv_Septimius Severus.jpg,"[35.20320510864258, 32.53020095825195, 259.5941162109375, 282.92279052734375]"
2388,Septimius Severus,images/2388_obv_Septimius Severus.jpg,"[72, 28, 229, 233]"
2389,Septimius Severus,images/2389_obv_Septimius Severus.jpg,"[85, 46, 261, 236]"
2390,Septimius Severus,images/2390_obv_Septimius Severus.jpg,"[66, 18, 218, 280]"
2391,Septimius Severus,images/2391_obv_Septimius Severus__Caracalla__Geta.jpg,"[84, 72, 194, 224]"
2392,Septimius Severus,images/2392_obv_Septimius Severus.jpg,"[83.6827392578125, 7.578505992889404, 254.7523956298828, 270.6396484375]"
2393,Septimius Severus,images/2393_obv_Septimius Severus.jpg,"[86, 37, 248, 245]"
2394,Septimius Severus,images/2394_obv_Septimius Severus.jpg,"[66, 43, 244, 253]"
2395,Septimius Severus,images/2395_obv_Septimius Severus.jpg,"[85, 52, 233, 261]"
2396,Septimius Severus,images/2396_obv_Septimius Severus.jpg,"[59, 43, 224, 256]"
2397,Septimius Severus,images/2397_obv_Septimius Severus.jpg,"[46.15519332885742, 35.280242919921875, 262.4080810546875, 287.07958984375]"
2398,Septimius Severus,images/2398_obv_Septimius Severus.jpg,"[63, 17, 227, 270]"
2399,Septimius Severus,images/2399_obv_Septimius Severus.jpg,"[85, 60, 218, 252]"
2400,Septimius Severus,images/2400_obv_Septimius Severus.jpg,"[73, 62, 233, 276]"
2401,Septimius Severus,images/2401_obv_Septimius Severus.jpg,"[66, 24, 242, 277]"
2402,Septimius Severus,images/2402_obv_Septimius Severus.jpg,"[82, 44, 248, 249]"
2403,Septimius Severus,images/2403_obv_Septimius Severus.jpg,"[60, 42, 237, 254]"
2404,Septimius Severus,images/2404_obv_Septimius Severus.jpg,"[62, 20, 225, 245]"
2405,Septimius Severus,images/2405_obv_Septimius Severus.jpg,"[58.1450309753418, 42.2312126159668, 295.20050048828125, 286.1654968261719]"
2406,Septimius Severus,images/2406_obv_Septimius Severus.jpg,"[79, 71, 235, 262]"
2407,Septimius Severus,images/2407_obv_Septimius Severus.jpg,"[97, 52, 240, 256]"
2408,Septimius Severus,images/2408_obv_Septimius Severus.jpg,"[74, 37, 230, 273]"
2409,Septimius Severus,images/2409_obv_Septimius Severus.jpg,"[59, 23, 232, 240]"
2410,Septimius Severus,images/2410_obv_Septimius Severus.jpg,"[101, 35, 240, 234]"
2411,Septimius Severus,images/2411_obv_Septimius Severus.jpg,"[57, 17, 243, 257]"
2412,Septimius Severus,images/2412_obv_Septimius Severus.jpg,"[70.14669799804688, 36.83869934082031, 238.94003295898438, 288.70281982421875]"
2413,Septimius Severus,images/2413_obv_Septimius Severus.jpg,"[82, 51, 248, 269]"
2414,Septimius Severus,images/2414_obv_Septimius Severus.jpg,"[79, 33, 238, 266]"
2415,Septimius Severus,images/2415_obv_Septimius Severus.jpg,"[63, 52, 229, 273]"
2416,Septimius Severus,images/2416_obv_Septimius Severus.jpg,"[64, 36, 233, 243]"
2417,Septimius Severus,images/2417_obv_Septimius Severus.jpg,"[73, 45, 213, 263]"
2418,Septimius Severus,images/2418_obv_Septimius Severus.jpg,"[71, 57, 211, 239]"
2419,Septimius Severus,images/2419_obv_Septimius Severus.jpg,"[83, 54, 240, 237]"
2420,Septimius Severus,images/2420_obv_Septimius Severus.jpg,"[56, 22, 238, 255]"
2421,Septimius Severus,images/2421_obv_Septimius Severus.jpg,"[64, 45, 241, 250]"
2422,Septimius Severus,images/2422_obv_Septimius Severus.jpg,"[80, 27, 237, 246]"
2423,Septimius Severus,images/2423_obv_Septimius Severus.jpg,"[97.48503112792969, 0.0, 237.52886962890625, 264.39874267578125]"
2424,Septimius Severus,images/2424_obv_Septimius Severus.jpg,"[70, 25, 214, 252]"
2425,Septimius Severus,images/2425_obv_Septimius Severus.jpg,"[60, 43, 226, 267]"
2426,Septimius Severus,images/2426_obv_Septimius Severus.jpg,"[61, 61, 226, 242]"
2427,Septimius Severus,images/2427_obv_Septimius Severus.jpg,"[73, 24, 249, 258]"
2428,Septimius Severus,images/2428_obv_Septimius Severus.jpg,"[63.38701248168945, 40.37129211425781, 287.01446533203125, 262.4120788574219]"
2429,Septimius Severus,images/2429_obv_Septimius Severus__Caracalla.jpg,"[79, 55, 246, 275]"
2430,Septimius Severus,images/2430_obv_Septimius Severus.jpg,"[80.9564437866211, 23.09171485900879, 256.4178161621094, 281.23040771484375]"
2431,Septimius Severus,images/2431_obv_Septimius Severus.jpg,"[87, 38, 240, 267]"
2432,Septimius Severus,images/2432_obv_Septimius Severus.jpg,"[45, 27, 195, 261]"
2433,Septimius Severus,images/2433_obv_Septimius Severus.jpg,"[47, 56, 227, 266]"
2434,Septimius Severus,images/2434_obv_Septimius Severus.jpg,"[78, 43, 235, 274]"
2435,Septimius Severus,images/2435_obv_Septimius Severus.jpg,"[63, 39, 206, 261]"
2436,Tiberius,images/2436_obv_Tiberius.jpg,"[45.689476013183594, 59.169612884521484, 245.14564514160156, 285.5443115234375]"
2437,Tiberius,images/2437_obv_Tiberius.jpg,"[65, 17, 237, 247]"
2438,Tiberius,images/2438_obv_Tiberius.jpg,"[37.755516052246094, 36.5516242980957, 266.0914001464844, 286.39849853515625]"
2439,Tiberius,images/2439_obv_Tiberius.jpg,"[61, 31, 236, 276]"
2440,Tiberius,images/2440_obv_Tiberius.jpg,"[80, 63, 216, 259]"
2441,Tiberius,images/2441_obv_Tiberius.jpg,"[64, 37, 220, 253]"
2442,Tiberius,images/2442_obv_Tiberius.jpg,"[81, 33, 258, 257]"
2443,Tiberius,images/2443_obv_Tiberius.jpg,"[61, 57, 226, 268]"
2444,Tiberius,images/2444_obv_Tiberius.jpg,"[65, 49, 215, 259]"
2445,Tiberius,images/2445_obv_Tiberius.jpg,"[69, 34, 236, 227]"
2446,Tiberius,images/2446_obv_Tiberius.jpg,"[26.37376594543457, 55.515892028808594, 261.43511962890625, 282.48321533203125]"
2447,Tiberius,images/2447_obv_Tiberius.jpg,"[74, 79, 237, 254]"
2448,Tiberius,images/2448_obv_Tiberius.jpg,"[47, 52, 192, 288]"
2449,Tiberius,images/2449_obv_Tiberius.jpg,"[65, 55, 232, 233]"
2450,Tiberius,images/2450_obv_Tiberius.jpg,"[53, 28, 231, 270]"
2451,Tiberius,images/2451_obv_Tiberius.jpg,"[29.5380859375, 15.950459480285645, 268.9601135253906, 291.4853515625]"
2452,Tiberius,images/2452_obv_Tiberius.jpg,"[50, 35, 244, 244]"
2453,Tiberius,images/2453_obv_Tiberius.jpg,"[65, 44, 247, 268]"
2454,Tiberius,images/2454_obv_Tiberius.jpg,"[55, 31, 222, 266]"
2455,Tiberius,images/2455_obv_Tiberius.jpg,"[33.89719772338867, 44.701934814453125, 279.5773010253906, 290.0270080566406]"
2456,Tiberius,images/2456_obv_Tiberius.jpg,"[71, 44, 231, 259]"
2457,Tiberius,images/2457_obv_Tiberius.jpg,"[65, 42, 228, 248]"
2458,Tiberius,images/2458_obv_Tiberius.jpg,"[70, 34, 238, 234]"
2459,Tiberius,images/2459_obv_Tiberius.jpg,"[13.369051933288574, 4.206475734710693, 251.48716735839844, 284.59368896484375]"
2460,Tiberius,images/2460_obv_Tiberius.jpg,"[54, 40, 218, 242]"
2461,Tiberius,images/2461_obv_Tiberius.jpg,"[44, 47, 229, 247]"
2462,Tiberius,images/2462_obv_Tiberius.jpg,"[65, 15, 243, 280]"
2463,Tiberius,images/2463_obv_Tiberius.jpg,"[29.401365280151367, 30.9099178314209, 265.2319030761719, 287.0016784667969]"
2464,Tiberius,images/2464_obv_Tiberius.jpg,"[74, 41, 245, 262]"
2465,Tiberius,images/2465_obv_Tiberius.jpg,"[50, 40, 234, 249]"
2466,Tiberius,images/2466_obv_Tiberius.jpg,"[64, 57, 236, 266]"
2467,Tiberius,images/2467_obv_Tiberius.jpg,"[55, 51, 235, 266]"
2468,Tiberius,images/2468_obv_Tiberius.jpg,"[57, 21, 221, 274]"
2469,Tiberius,images/2469_obv_Tiberius.jpg,"[66, 27, 270, 229]"
2470,Tiberius,images/2470_obv_Tiberius.jpg,"[61, 55, 265, 259]"
2471,Tiberius,images/2471_obv_Tiberius.jpg,"[93, 51, 239, 270]"
2472,Tiberius,images/2472_obv_Tiberius.jpg,"[73, 37, 233, 281]"
2473,Tiberius,images/2473_obv_Augustus__Tiberius.jpg,"[70, 30, 252, 280]"
2474,Tiberius,images/2474_obv_Tiberius.jpg,"[43, 24, 221, 273]"
2475,Tiberius,images/2475_obv_Tiberius.jpg,"[52, 44, 244, 274]"
2476,Tiberius,images/2476_obv_Tiberius.jpg,"[52, 48, 231, 280]"
2477,Tiberius,images/2477_obv_Tiberius.jpg,"[49, 19, 235, 270]"
2478,Tiberius,images/2478_obv_Tiberius.jpg,"[76, 43, 249, 274]"
2479,Tiberius,images/2479_obv_Tiberius.jpg,"[110, 52, 275, 277]"
2480,Tiberius,images/2480_obv_Tiberius.jpg,"[33.892906188964844, 47.73527908325195, 260.07586669921875, 286.72540283203125]"
2481,Tiberius,images/2481_obv_Augustus__Tiberius.jpg,"[28, 75, 261, 233]"
2482,Tiberius,images/2482_obv_Tiberius.jpg,"[47, 45, 225, 273]"
2483,Tiberius,images/2483_obv_Tiberius__Augustus.jpg,"[78, 48, 260, 261]"
2484,Tiberius,images/2484_obv_Tiberius__Augustus.jpg,"[57, 34, 203, 261]"
2485,Tiberius,images/2485_obv_Tiberius.jpg,"[61, 21, 231, 265]"
2486,Tiberius,images/2486_obv_Tiberius.jpg,"[54, 50, 228, 253]"
2487,Tiberius,images/2487_obv_Tiberius.jpg,"[73, 49, 245, 245]"
2488,Tiberius,images/2488_obv_Tiberius.jpg,"[60.151222229003906, 42.85331344604492, 230.84506225585938, 274.1848449707031]"
2489,Tiberius,images/2489_obv_Tiberius__Augustus.jpg,"[68, 52, 222, 253]"
2490,Tiberius,images/2490_obv_Tiberius__Augustus.jpg,"[65, 50, 215, 253]"
2491,Tiberius,images/2491_obv_Tiberius__Augustus.jpg,"[84, 74, 236, 254]"
2492,Tiberius,images/2492_obv_Tiberius__Augustus.jpg,"[84, 54, 222, 247]"
2493,Tiberius,images/2493_obv_Tiberius__Augustus.jpg,"[48, 45, 211, 276]"
2494,Tiberius,images/2494_obv_Tiberius.jpg,"[33.63652801513672, 23.91151237487793, 258.85699462890625, 278.6771240234375]"
2495,Tiberius,images/2495_obv_Tiberius.jpg,"[20.134532928466797, 47.3242073059082, 261.9823303222656, 287.9796142578125]"
2496,Tiberius,images/2496_obv_Tiberius.jpg,"[72, 28, 221, 253]"
2497,Tiberius,images/2497_obv_Tiberius.jpg,"[45, 42, 251, 229]"
2498,Tiberius,images/2498_obv_Tiberius.jpg,"[59, 61, 206, 232]"
2499,Tiberius,images/2499_obv_Augustus__Tiberius.jpg,"[54, 48, 211, 266]"
2500,Tiberius,images/2500_obv_Tiberius.jpg,"[41, 28, 213, 280]"
2501,Tiberius,images/2501_obv_Tiberius.jpg,"[68, 33, 225, 286]"
2502,Tiberius,images/2502_obv_Tiberius.jpg,"[79, 29, 241, 267]"
2503,Tiberius,images/2503_obv_Tiberius.jpg,"[63, 21, 245, 244]"
2504,Tiberius,images/2504_obv_Drusus the Younger__Germanicus__Tiberius.jpg,"[29.250152587890625, 76.1031494140625, 258.0279846191406, 292.9413757324219]"
2505,Tiberius,images/2505_obv_Drusus the Younger__Germanicus__Tiberius.jpg,"[30.396814346313477, 40.043704986572266, 247.50685119628906, 274.9098205566406]"
2506,Tiberius,images/2506_obv_Tiberius.jpg,"[106, 50, 227, 239]"
2507,Tiberius,images/2507_obv_Tiberius.jpg,"[50, 49, 225, 284]"
2508,Tiberius,images/2508_obv_Drusus the Younger__Germanicus__Tiberius.jpg,"[26.15117073059082, 42.821815490722656, 252.9208221435547, 287.7819519042969]"
2509,Tiberius,images/2509_obv_Tiberius.jpg,"[69, 37, 219, 248]"
2510,Tiberius,images/2510_obv_Tiberius__Livia.jpg,"[92, 29, 232, 258]"
2511,Tiberius,images/2511_obv_Tiberius.jpg,"[15.877446174621582, 15.893181800842285, 264.904052734375, 300.0]"
2512,Tiberius,images/2512_obv_Tiberius.jpg,"[62.79349899291992, 32.28852844238281, 241.96713256835938, 262.61505126953125]"
2513,Tiberius,images/2513_obv_Tiberius.jpg,"[71, 40, 230, 248]"
2514,Tiberius,images/2514_obv_Tiberius.jpg,"[42.963863372802734, 24.796998977661133, 287.2773132324219, 284.7010192871094]"
2515,Tiberius,images/2515_obv_Tiberius__Augustus.jpg,"[54, 26, 226, 283]"
2516,Tiberius,images/2516_obv_Tiberius.jpg,"[77, 53, 200, 254]"
2517,Tiberius,images/2517_obv_Tiberius.jpg,"[60, 22, 219, 255]"
2518,Tiberius,images/2518_obv_Tiberius.jpg,"[66, 46, 234, 285]"
2519,Tiberius,images/2519_obv_Tiberius.jpg,"[78, 42, 239, 254]"
2520,Tiberius,images/2520_obv_Tiberius.jpg,"[65, 21, 242, 283]"
2521,Tiberius,images/2521_obv_Tiberius__Augustus.jpg,"[71, 23, 239, 278]"
2522,Tiberius,images/2522_obv_Tiberius.jpg,"[107, 67, 240, 248]"
2523,Tiberius,images/2523_obv_Tiberius__Germanicus.jpg,"[85, 39, 240, 270]"
2524,Tiberius,images/2524_obv_Tiberius__Germanicus.jpg,"[83, 45, 231, 270]"
2525,Tiberius,images/2525_obv_Tiberius__Germanicus.jpg,"[78, 29, 236, 251]"
2526,Tiberius,images/2526_obv_Tiberius.jpg,"[34.31638717651367, 29.971473693847656, 272.4490966796875, 284.8356018066406]"
2527,Tiberius,images/2527_obv_Tiberius.jpg,"[86, 38, 242, 261]"
2528,Tiberius,images/2528_obv_Tiberius.jpg,"[75, 35, 238, 266]"
2529,Tiberius,images/2529_obv_Tiberius.jpg,"[99.14937591552734, 46.10169219970703, 241.1342010498047, 278.2384338378906]"
2530,Tiberius,images/2530_obv_Tiberius.jpg,"[72, 32, 216, 242]"
2531,Tiberius,images/2531_obv_Tiberius.jpg,"[24.90056800842285, 45.59397506713867, 263.384033203125, 289.6773681640625]"
2532,Tiberius,images/2532_obv_Tiberius.jpg,"[83, 57, 227, 267]"
2533,Tiberius,images/2533_obv_Tiberius.jpg,"[33.06572723388672, 44.45537185668945, 270.5578918457031, 288.2911376953125]"
2534,Tiberius,images/2534_obv_Tiberius.jpg,"[63, 69, 226, 253]"
2535,Tiberius,images/2535_obv_Tiberius.jpg,"[74, 33, 227, 266]"
2536,Tiberius,images/2536_obv_Tiberius.jpg,"[77, 53, 226, 273]"
2537,Tiberius,images/2537_obv_Tiberius.jpg,"[71.41393280029297, 58.54998016357422, 289.8858642578125, 285.30352783203125]"
2538,Tiberius,images/2538_obv_Tiberius.jpg,"[106, 25, 191, 204]"
2539,Tiberius,images/2539_obv_Tiberius.jpg,"[65, 42, 208, 239]"
2540,Tiberius,images/2540_obv_Tiberius.jpg,"[26.362064361572266, 29.26291275024414, 265.89678955078125, 300.0]"
2541,Tiberius,images/2541_obv_Tiberius.jpg,"[66, 37, 232, 257]"
2542,Tiberius,images/2542_obv_Tiberius.jpg,"[84, 55, 231, 250]"
2543,Tiberius,images/2543_obv_Tiberius.jpg,"[80, 60, 226, 257]"
2544,Tiberius,images/2544_obv_Tiberius.jpg,"[69, 46, 223, 260]"
2545,Tiberius,images/2545_obv_Tiberius.jpg,"[57, 42, 206, 244]"
2546,Tiberius,images/2546_obv_Tiberius.jpg,"[73, 25, 221, 266]"
2547,Tiberius,images/2547_obv_Tiberius.jpg,"[87, 45, 220, 248]"
2548,Tiberius,images/2548_obv_Tiberius.jpg,"[66, 28, 221, 253]"
2549,Tiberius,images/2549_obv_Tiberius.jpg,"[72, 47, 213, 248]"
2550,Tiberius,images/2550_obv_Tiberius__Germanicus.jpg,"[81, 35, 241, 269]"
2551,Tiberius,images/2551_obv_Tiberius__Germanicus.jpg,"[13.843573570251465, 31.410511016845703, 224.60427856445312, 296.6600036621094]"
2552,Tiberius,images/2552_obv_Tiberius__Germanicus.jpg,"[54, 23, 226, 258]"
2553,Tiberius,images/2553_obv_Tiberius__Germanicus.jpg,"[55, 23, 222, 242]"
2554,Tiberius,images/2554_obv_Tiberius__Germanicus.jpg,"[83, 44, 253, 267]"
2555,Tiberius,images/2555_obv_Tiberius__Germanicus.jpg,"[73.45999145507812, 54.326904296875, 300.0, 289.21856689453125]"
2556,Tiberius,images/2556_obv_Tiberius__Germanicus.jpg,"[78, 40, 249, 265]"
2557,Tiberius,images/2557_obv_Tiberius.jpg,"[62, 46, 231, 277]"
2558,Tiberius,images/2558_obv_Tiberius.jpg,"[86, 26, 229, 265]"
2559,Tiberius,images/2559_obv_Tiberius__Livia.jpg,"[21, 74, 279, 261]"
2560,Tiberius,images/2560_obv_Tiberius.jpg,"[46, 48, 246, 276]"
2561,Tiberius,images/2561_obv_Tiberius__Drusus the Younger.jpg,"[86, 57, 230, 261]"
2562,Tiberius,images/2562_obv_Tiberius__Drusus the Younger.jpg,"[65, 50, 238, 250]"
2563,Tiberius,images/2563_obv_Tiberius__Drusus the Younger.jpg,"[63, 36, 224, 252]"
2564,Tiberius,images/2564_obv_Tiberius.jpg,"[84, 66, 261, 262]"
2567,Tiberius,images/2567_obv_Tiberius.jpg,"[79.96857452392578, 74.48957824707031, 210.83692932128906, 253.9468994140625]"
2568,Tiberius,images/2568_obv_Tiberius__Rhaescuporis I of Thrace.jpg,"[66, 49, 225, 244]"
2569,Tiberius,images/2569_obv_Tiberius.jpg,"[83, 29, 225, 233]"
2570,Tiberius,images/2570_obv_Tiberius.jpg,"[64, 31, 225, 262]"
2571,Tiberius,images/2571_obv_Tiberius.jpg,"[79, 44, 263, 271]"
2572,Tiberius,images/2572_obv_Tiberius.jpg,"[40, 50, 271, 220]"
2573,Tiberius,images/2573_obv_Tiberius.jpg,"[26.37192726135254, 51.11761474609375, 257.811279296875, 285.3126220703125]"
2574,Tiberius,images/2574_obv_Tiberius.jpg,"[53, 15, 223, 268]"
2575,Tiberius,images/2575_obv_Tiberius.jpg,"[81, 44, 249, 273]"
2576,Tiberius,images/2576_obv_Tiberius.jpg,"[75, 48, 211, 270]"
2577,Tiberius,images/2577_obv_Augustus__Tiberius.jpg,"[38.62040328979492, 67.54834747314453, 273.3409118652344, 295.4060363769531]"
2578,Tiberius,images/2578_obv_Tiberius__Livia.jpg,"[64, 44, 218, 274]"
2579,Tiberius,images/2579_obv_Tiberius.jpg,"[35, 59, 204, 270]"
2580,Tiberius,images/2580_obv_Tiberius.jpg,"[66, 34, 236, 279]"
2581,Tiberius,images/2581_obv_Tiberius.jpg,"[25.174997329711914, 27.645719528198242, 265.84600830078125, 284.72344970703125]"
2582,Tiberius,images/2582_obv_Tiberius__Livia.jpg,"[70, 55, 231, 281]"
2583,Tiberius,images/2583_obv_Tiberius.jpg,"[46.231990814208984, 34.6982536315918, 270.1783142089844, 280.56585693359375]"
2584,Vespasian,images/2584_obv_Vespasian.jpg,"[58, 51, 239, 260]"
2585,Vespasian,images/2585_obv_Vespasian.jpg,"[48, 56, 268, 255]"
2586,Vespasian,images/2586_obv_Vespasian.jpg,"[51.176544189453125, 37.138763427734375, 256.73663330078125, 289.8116455078125]"
2587,Vespasian,images/2587_obv_Vespasian.jpg,"[90, 33, 237, 258]"
2588,Vespasian,images/2588_obv_Vespasian.jpg,"[55.120758056640625, 52.25260543823242, 270.29083251953125, 299.0667419433594]"
2589,Vespasian,images/2589_obv_Vespasian.jpg,"[58, 41, 244, 274]"
2590,Vespasian,images/2590_obv_Vespasian.jpg,"[57, 49, 230, 260]"
2591,Vespasian,images/2591_obv_Vespasian.jpg,"[66, 70, 240, 263]"
2592,Vespasian,images/2592_obv_Vespasian.jpg,"[55, 25, 253, 259]"
2593,Vespasian,images/2593_obv_Vespasian.jpg,"[40.75026321411133, 20.77256965637207, 243.67776489257812, 275.41864013671875]"
2594,Vespasian,images/2594_obv_Vespasian.jpg,"[86, 32, 260, 258]"
2595,Vespasian,images/2595_obv_Vespasian.jpg,"[81, 62, 242, 283]"
2596,Vespasian,images/2596_obv_Vespasian.jpg,"[70, 40, 232, 275]"
2597,Vespasian,images/2597_obv_Vespasian.jpg,"[74, 40, 241, 282]"
2598,Vespasian,images/2598_obv_Vespasian.jpg,"[46.69621276855469, 51.99301528930664, 249.92930603027344, 289.6218566894531]"
2599,Vespasian,images/2599_obv_Vespasian.jpg,"[79, 30, 252, 258]"
2600,Vespasian,images/2600_obv_Vespasian.jpg,"[87, 45, 273, 270]"
2601,Vespasian,images/2601_obv_Vespasian.jpg,"[36.51237106323242, 46.50609588623047, 277.802978515625, 298.4320983886719]"
2602,Vespasian,images/2602_obv_Vespasian.jpg,"[68.29113006591797, 38.23527908325195, 285.3543395996094, 295.26202392578125]"
2603,Vespasian,images/2603_obv_Vespasian.jpg,"[89, 65, 249, 296]"
2604,Vespasian,images/2604_obv_Vespasian.jpg,"[79, 52, 235, 280]"
2605,Vespasian,images/2605_obv_Vespasian.jpg,"[14.670760154724121, 19.285181045532227, 248.6398162841797, 300.0]"
2606,Vespasian,images/2606_obv_Vespasian.jpg,"[84, 30, 267, 274]"
2607,Vespasian,images/2607_obv_Vespasian.jpg,"[41.48447799682617, 50.75228500366211, 261.137451171875, 297.0856628417969]"
2608,Vespasian,images/2608_obv_Vespasian.jpg,"[73, 50, 245, 265]"
